order_id,order_date,customer_id,product_id,quantity,discount_percent
4160,2022-09-17,680,3,2,20
4161,2022-03-23,993,58,1,10
4162,2023-03-17,1029,33,5,10
4163,2022-06-21,757,75,3,5
4164,2022-08-19,1105,45,3,10
4165,2022-03-16,855,69,1,30
4166,2022-09-27,493,114,1,0
4167,2023-09-18,649,32,4,5
4168,2022-03-03,992,111,5,15
4169,2022-11-16,628,82,5,5
4170,2022-04-12,625,111,4,5
4171,2023-03-05,543,84,5,5
4172,2022-09-12,7,52,5,0
4173,2023-06-16,954,64,3,5
4174,2023-07-24,515,116,5,20
4175,2022-04-22,755,103,1,10
4176,2022-11-09,73,113,3,0
4177,2023-04-06,10,40,1,5
4178,2023-04-07,562,92,1,0
4179,2022-04-02,122,13,4,30
4180,2022-02-21,687,90,5,5
4181,2023-06-04,513,80,5,40
4182,2022-04-08,990,89,5,5
4183,2022-08-24,441,74,5,20
4184,2023-01-09,1062,29,3,5
4185,2023-08-04,702,110,2,0
4186,2023-07-11,591,63,1,0
4187,2023-10-11,67,102,2,10
4188,2022-08-22,17,84,2,5
4189,2022-02-01,368,118,2,5
4190,2022-10-16,904,26,3,20
4191,2023-09-30,721,96,2,0
4192,2023-08-02,958,103,3,5
4193,2023-06-26,908,102,4,20
4194,2022-04-24,989,59,4,10
4195,2022-07-23,473,49,4,20
4196,2022-01-29,115,53,3,5
4197,2023-10-05,100,88,3,5
4198,2023-04-19,438,31,1,0
4199,2023-11-28,349,104,2,30
4200,2022-09-10,139,12,5,20
4201,2023-01-21,828,58,5,40
4202,2022-03-03,324,36,2,5
4203,2023-05-30,846,10,5,20
4204,2023-03-06,294,6,5,5
4205,2023-08-03,968,7,5,10
4206,2023-06-21,74,117,3,20
4207,2023-11-22,484,31,3,0
4208,2022-05-21,16,91,3,0
4209,2022-10-27,793,72,2,5
4210,2023-11-06,516,3,4,15
4211,2022-11-07,925,104,5,5
4212,2023-04-16,1151,47,1,5
4213,2023-01-28,824,85,3,40
4214,2023-10-04,518,1,1,5
4215,2023-03-21,129,45,5,0
4216,2022-06-21,511,54,4,10
4217,2023-07-30,423,50,1,20
4218,2022-01-31,385,79,5,0
4219,2022-02-16,232,7,5,10
4220,2022-05-10,959,63,3,0
4221,2022-12-18,825,15,4,10
4222,2023-09-14,65,89,5,5
4223,2023-08-04,833,67,4,5
4224,2022-02-27,615,30,3,10
4225,2022-04-16,801,78,1,30
4226,2022-11-26,278,116,2,15
4227,2023-11-14,366,68,2,30
4228,2023-01-18,516,36,2,15
4229,2022-06-11,439,67,4,0
4230,2022-10-13,428,5,2,5
4231,2022-03-12,729,25,1,30
4232,2023-03-30,396,95,5,10
4233,2023-07-21,586,11,4,40
4234,2023-02-01,375,72,1,0
4235,2023-05-30,948,90,4,5
4236,2022-01-26,93,66,4,5
4237,2022-11-09,321,28,4,5
4238,2022-05-06,1034,112,3,5
4239,2023-02-12,914,60,5,5
4240,2023-07-19,917,10,2,10
4241,2022-07-17,95,50,3,5
4242,2022-07-07,959,39,5,0
4243,2023-11-29,1131,37,2,15
4244,2023-04-29,71,63,3,10
4245,2023-03-26,664,61,3,10
4246,2023-06-07,969,103,1,10
4247,2022-12-20,587,85,3,20
4248,2023-10-20,727,92,4,10
4249,2023-08-20,368,38,3,30
4250,2022-04-10,51,120,4,10
4251,2023-09-08,1167,33,5,5
4252,2023-07-12,988,75,5,5
4253,2023-07-10,1191,45,4,10
4254,2022-10-05,260,44,1,10
4255,2023-11-24,158,1,1,15
4256,2023-11-30,99,53,5,0
4257,2023-09-18,241,47,3,15
4258,2023-05-06,202,33,5,15
4259,2022-09-12,634,67,5,15
4260,2023-01-16,1120,90,4,10
4261,2023-06-26,746,15,1,40
4262,2022-09-21,490,105,4,5
4263,2023-09-02,579,14,5,0
4264,2022-11-25,527,23,2,20
4265,2022-04-25,273,54,3,0
4266,2022-10-03,786,120,5,15
4267,2023-05-03,453,8,4,0
4268,2022-10-08,1176,54,2,0
4269,2022-10-02,347,36,2,0
4270,2022-11-24,816,84,5,5
4271,2022-07-30,414,52,1,0
4272,2023-07-06,431,6,2,0
4273,2022-01-26,379,97,3,15
4274,2022-01-27,998,28,4,15
4275,2022-03-24,895,50,4,20
4276,2023-11-13,428,38,4,20
4277,2023-02-17,1108,30,5,5
4278,2022-06-16,192,110,4,20
4279,2023-12-01,41,107,4,10
4280,2022-06-18,136,81,3,10
4281,2022-08-17,106,73,1,15
4282,2023-09-01,519,92,5,0
4283,2023-01-02,814,54,5,15
4284,2023-06-12,126,71,4,5
4285,2023-10-09,400,46,3,0
4286,2023-06-22,79,28,2,0
4287,2023-06-08,389,17,4,0
4288,2022-03-13,74,104,4,20
4289,2023-10-07,1029,48,5,40
4290,2022-04-16,82,44,5,5
4291,2023-11-20,776,108,4,5
4292,2022-10-09,991,60,5,0
4293,2022-05-13,278,60,3,20
4294,2023-06-18,840,5,2,0
4295,2022-09-26,224,69,2,30
4296,2023-02-16,1092,78,2,15
4297,2023-11-04,606,70,4,20
4298,2023-09-11,19,7,4,10
4299,2022-01-18,640,119,4,15
4300,2022-04-27,97,53,3,10
4301,2022-05-24,1076,17,2,20
4302,2023-07-05,175,59,5,20
4303,2023-10-28,1139,9,5,10
4304,2023-11-19,348,95,1,10
4305,2023-02-26,1,22,1,30
4306,2023-01-04,63,45,5,30
4307,2023-10-08,226,73,2,15
4308,2023-07-12,423,59,4,0
4309,2022-02-19,1043,80,5,0
4310,2023-11-09,31,100,5,20
4311,2022-04-16,845,98,1,0
4312,2022-08-04,633,109,2,0
4313,2023-10-20,24,13,5,0
4314,2023-03-01,837,83,4,10
4315,2022-03-13,983,12,4,10
4316,2023-03-22,161,36,3,5
4317,2022-07-05,114,10,4,0
4318,2022-03-11,504,16,5,15
4319,2022-05-30,955,92,5,30
4320,2022-09-03,357,120,4,0
4321,2023-06-22,169,19,1,0
4322,2023-10-14,969,104,2,10
4323,2022-04-09,242,6,5,20
4324,2022-10-05,139,4,4,15
4325,2023-07-17,97,30,4,15
4326,2023-10-25,147,103,5,20
4327,2023-03-31,1081,95,3,0
4328,2022-04-14,1066,46,2,0
4329,2023-08-24,866,27,5,10
4330,2023-10-15,543,45,4,20
4331,2022-08-21,692,85,3,10
4332,2023-01-29,1026,37,5,30
4333,2023-05-16,1162,9,2,15
4334,2023-11-26,904,61,3,15
4335,2022-09-08,730,35,4,0
4336,2023-06-05,331,106,1,0
4337,2022-03-20,617,47,2,15
4338,2022-02-21,404,116,3,0
4339,2022-08-14,508,21,5,0
4340,2022-02-20,1151,17,5,30
4341,2022-07-05,1039,55,3,20
4342,2022-02-03,226,88,5,0
4343,2022-05-11,984,95,3,15
4344,2023-09-24,865,6,2,0
4345,2023-03-19,1129,35,5,5
4346,2023-03-08,745,50,2,10
4347,2023-05-12,493,37,4,15
4348,2023-02-07,319,13,4,0
4349,2022-11-19,773,25,4,5
4350,2022-07-29,452,96,4,0
4351,2023-09-07,944,1,5,40
4352,2022-11-25,848,49,3,15
4353,2023-01-07,1017,35,5,5
4354,2023-04-05,884,83,5,0
4355,2022-05-13,419,53,2,10
4356,2023-10-13,865,52,3,10
4357,2022-05-01,789,54,1,20
4358,2023-08-29,495,76,1,5
4359,2023-03-28,1063,104,3,40
4360,2022-05-09,162,104,1,5
4361,2022-04-01,121,47,3,5
4362,2023-08-27,399,43,2,5
4363,2023-07-29,728,20,2,10
4364,2022-01-29,561,33,5,30
4365,2023-06-08,604,93,1,15
4366,2022-11-29,1153,16,3,10
4367,2022-10-24,540,78,2,0
4368,2022-05-10,356,7,5,0
4369,2022-10-20,660,70,1,10
4370,2022-06-22,432,21,1,15
4371,2022-01-24,1089,36,1,15
4372,2022-04-09,563,86,2,0
4373,2023-02-10,817,104,2,0
4374,2022-12-22,1098,54,1,5
4375,2022-05-19,711,19,2,30
4376,2023-05-18,12,25,1,10
4377,2022-06-23,239,67,4,5
4378,2022-01-29,453,100,2,5
4379,2023-05-11,383,109,3,0
4380,2023-10-17,782,53,2,10
4381,2022-12-17,48,98,1,15
4382,2023-07-08,317,75,3,30
4383,2022-10-26,209,48,5,10
4384,2022-07-11,1143,42,3,0
4385,2023-11-03,577,47,3,15
4386,2022-03-05,315,91,2,15
4387,2023-10-26,754,42,3,0
4388,2022-08-03,1060,2,3,20
4389,2022-06-15,915,6,1,20
4390,2023-06-27,755,46,2,10
4391,2022-08-20,554,66,1,10
4392,2023-06-25,403,106,2,15
4393,2022-07-14,1131,81,5,15
4394,2023-05-21,39,40,3,0
4395,2022-11-30,581,58,2,0
4396,2022-10-31,180,112,3,0
4397,2023-03-13,12,78,3,15
4398,2022-11-19,943,74,4,5
4399,2023-05-17,548,109,1,10
4400,2023-01-28,1150,33,2,15
4401,2023-08-22,63,106,5,5
4402,2022-05-29,844,62,4,15
4403,2023-02-09,1106,118,1,5
4404,2022-10-10,1009,12,5,5
4405,2022-12-28,34,96,5,5
4406,2023-01-14,752,49,3,30
4407,2022-07-17,49,88,1,15
4408,2023-07-10,658,78,4,0
4409,2022-12-22,701,5,2,30
4410,2023-06-24,1081,51,2,15
4411,2023-03-05,109,69,4,0
4412,2022-01-17,985,111,3,0
4413,2023-10-01,24,32,3,5
4414,2023-01-14,221,109,5,10
4415,2023-11-11,315,49,1,10
4416,2023-05-21,294,97,5,5
4417,2022-03-17,1034,60,2,5
4418,2022-08-19,1020,46,4,0
4419,2022-09-05,1018,68,1,0
4420,2022-10-29,638,94,4,10
4421,2022-08-03,267,41,1,5
4422,2022-06-07,88,81,2,10
4423,2022-03-10,455,67,2,30
4424,2023-01-28,1172,13,1,0
4425,2022-03-26,757,108,3,0
4426,2022-09-24,431,112,1,0
4427,2022-03-10,911,100,2,10
4428,2023-09-03,242,18,4,15
4429,2022-12-13,702,87,5,10
4430,2023-11-04,902,99,4,10
4431,2023-02-27,741,113,2,5
4432,2023-08-29,66,97,4,5
4433,2022-06-23,972,51,3,5
4434,2023-11-08,378,118,3,10
4435,2022-04-25,388,36,1,0
4436,2022-08-08,781,81,4,15
4437,2022-01-31,209,103,4,10
4438,2023-06-07,16,34,2,5
4439,2022-12-09,986,12,1,10
4440,2023-01-12,367,5,1,30
4441,2022-05-10,780,48,4,0
4442,2023-09-09,440,104,5,0
4443,2023-06-23,690,119,4,5
4444,2022-01-02,1060,91,4,10
4445,2022-04-11,847,40,4,0
4446,2023-06-17,422,13,3,30
4447,2022-02-27,608,26,1,10
4448,2023-01-24,20,14,3,20
4449,2023-11-23,676,96,5,5
4450,2022-12-07,382,11,2,20
4451,2022-01-20,609,38,5,5
4452,2022-09-12,143,80,1,5
4453,2022-11-13,62,119,2,30
4454,2022-02-07,238,57,5,0
4455,2023-10-22,1155,22,1,30
4456,2023-06-21,1147,111,5,10
4457,2023-01-21,927,16,2,40
4458,2023-09-25,342,77,2,10
4459,2022-01-26,455,76,5,15
4460,2023-03-30,282,82,3,0
4461,2023-11-12,886,29,5,10
4462,2022-11-19,1025,82,5,15
4463,2023-05-28,723,110,5,15
4464,2022-01-13,87,2,3,0
4465,2023-07-14,665,54,4,5
4466,2023-01-06,862,2,2,5
4467,2022-10-18,61,3,1,0
4468,2022-11-28,797,93,2,5
4469,2023-08-29,95,56,2,20
4470,2022-09-18,786,72,4,5
4471,2022-07-24,1171,11,2,5
4472,2023-11-28,961,76,2,30
4473,2023-11-18,297,32,3,0
4474,2023-01-22,1147,4,3,10
4475,2023-04-13,694,9,3,15
4476,2023-02-19,399,88,3,15
4477,2022-03-10,946,113,3,15
4478,2023-04-17,534,56,1,15
4479,2022-04-14,402,16,4,0
4480,2022-06-10,130,81,5,10
4481,2022-07-19,292,111,3,15
4482,2022-08-04,276,116,4,0
4483,2022-07-31,912,86,5,0
4484,2023-05-23,926,71,2,20
4485,2022-01-16,55,10,2,15
4486,2023-05-13,739,93,4,5
4487,2022-11-28,1050,36,1,30
4488,2023-07-05,765,24,1,15
4489,2023-08-24,642,64,4,30
4490,2022-09-13,724,56,1,30
4491,2022-06-21,802,110,1,10
4492,2023-10-11,738,78,2,15
4493,2023-05-13,758,78,1,15
4494,2023-04-16,567,89,1,20
4495,2023-01-19,340,110,4,15
4496,2023-11-21,153,22,1,0
4497,2023-08-12,1004,52,3,0
4498,2023-12-01,427,50,3,5
4499,2023-05-22,1003,47,4,20
4500,2023-06-11,204,23,3,20
4501,2022-11-21,1136,96,2,10
4502,2022-08-02,325,90,4,10
4503,2022-07-27,950,115,1,20
4504,2022-06-18,951,91,3,5
4505,2022-11-26,939,109,2,0
4506,2022-10-07,957,76,4,10
4507,2022-11-01,894,83,4,30
4508,2022-05-26,435,19,1,15
4509,2023-05-31,371,52,5,5
4510,2022-03-31,933,34,3,0
4511,2023-03-29,249,96,2,10
4512,2022-03-01,891,29,4,20
4513,2022-11-07,181,61,3,15
4514,2023-06-12,703,85,2,5
4515,2022-08-15,999,35,2,0
4516,2023-04-19,78,106,4,30
4517,2023-06-25,919,5,3,5
4518,2023-10-25,885,76,2,0
4519,2022-03-20,336,7,4,20
4520,2023-03-09,50,41,3,40
4521,2022-06-02,85,2,3,15
4522,2023-02-05,695,89,4,10
4523,2022-10-06,4,10,3,5
4524,2022-02-26,993,102,5,0
4525,2022-07-05,317,44,2,0
4526,2023-02-02,1135,70,2,10
4527,2023-08-28,763,91,3,0
4528,2022-06-07,1157,35,4,20
4529,2023-11-24,612,62,1,0
4530,2022-12-25,1005,74,3,10
4531,2023-03-16,914,73,1,10
4532,2023-08-12,799,20,3,10
4533,2023-04-11,119,101,1,5
4534,2023-10-25,350,35,3,20
4535,2023-03-22,917,37,4,5
4536,2023-05-03,687,104,1,15
4537,2023-06-14,542,72,5,10
4538,2022-03-14,1079,110,4,0
4539,2022-01-17,361,120,3,10
4540,2023-06-15,708,54,1,10
4541,2022-11-22,685,95,2,20
4542,2023-09-24,330,113,4,20
4543,2023-09-05,219,107,1,0
4544,2023-06-30,208,80,4,0
4545,2023-08-19,845,28,1,5
4546,2022-07-21,85,70,2,40
4547,2022-12-10,685,32,5,0
4548,2023-06-07,245,92,2,15
4549,2023-02-04,872,11,3,10
4550,2022-08-06,1023,42,4,10
4551,2023-03-21,596,23,5,0
4552,2022-08-10,685,30,4,0
4553,2023-01-18,1157,9,1,5
4554,2023-08-15,1014,92,3,0
4555,2022-01-07,1014,88,3,0
4556,2022-09-29,350,59,4,0
4557,2022-01-16,282,28,3,10
4558,2023-02-28,293,88,4,5
4559,2023-06-08,984,79,1,5
4560,2022-01-21,20,103,1,5
4561,2023-11-21,759,114,4,0
4562,2022-08-16,405,33,2,5
4563,2022-10-15,1139,47,2,0
4564,2022-05-14,701,98,1,15
4565,2022-10-10,980,22,5,0
4566,2023-02-08,26,29,2,30
4567,2023-10-27,566,34,4,0
4568,2022-03-07,395,42,1,30
4569,2023-10-11,1001,52,3,20
4570,2023-08-27,523,47,3,15
4571,2023-03-13,862,74,2,30
4572,2022-09-16,1107,51,5,0
4573,2022-04-13,802,118,2,0
4574,2023-07-21,550,45,5,5
4575,2022-04-11,87,94,2,0
4576,2022-07-17,833,120,3,5
4577,2022-08-14,387,75,5,10
4578,2023-04-08,963,118,3,0
4579,2022-08-25,668,34,4,5
4580,2022-01-26,286,21,4,0
4581,2022-05-01,698,13,1,10
4582,2023-05-21,965,54,3,40
4583,2022-07-01,369,25,3,10
4584,2023-09-26,655,118,1,5
4585,2023-06-27,654,21,4,5
4586,2022-11-11,697,1,4,15
4587,2023-09-10,1024,58,5,0
4588,2022-09-30,915,69,5,30
4589,2022-08-20,288,117,4,5
4590,2023-02-24,95,86,2,5
4591,2023-03-18,669,71,3,40
4592,2023-05-11,41,13,5,30
4593,2022-01-24,331,109,2,10
4594,2022-04-19,1179,52,5,0
4595,2023-05-17,504,23,1,15
4596,2022-01-25,275,21,3,5
4597,2022-07-06,179,6,5,5
4598,2022-10-15,137,20,4,0
4599,2023-09-20,767,76,1,10
4600,2022-12-04,988,40,1,15
4601,2022-02-06,243,9,4,5
4602,2022-05-17,1120,50,1,30
4603,2023-05-23,197,28,3,0
4604,2022-08-15,526,11,5,0
4605,2022-11-16,632,116,1,10
4606,2022-07-01,408,96,3,20
4607,2022-03-27,1195,75,4,30
4608,2023-04-12,691,88,5,15
4609,2022-02-22,170,56,4,0
4610,2022-08-23,159,79,5,40
4611,2023-03-09,447,105,1,30
4612,2023-05-11,1018,35,1,0
4613,2022-04-10,1106,81,5,10
4614,2023-08-22,1081,25,3,10
4615,2023-02-07,112,113,3,5
4616,2023-01-31,48,99,3,40
4617,2023-06-11,376,19,2,0
4618,2023-02-19,828,105,3,10
4619,2023-09-05,33,31,1,0
4620,2023-11-08,504,81,2,10
4621,2023-04-08,627,119,3,15
4622,2023-06-25,1027,50,1,0
4623,2023-09-18,42,87,2,5
4624,2023-09-11,9,63,1,30
4625,2022-12-30,1000,47,5,15
4626,2022-05-10,819,1,1,10
4627,2022-03-25,657,58,2,0
4628,2022-09-28,1166,10,3,5
4629,2022-09-01,790,8,2,15
4630,2023-01-23,1051,106,3,20
4631,2022-08-02,1067,26,3,0
4632,2022-06-15,1155,34,4,15
4633,2022-02-28,598,19,5,0
4634,2023-08-25,936,78,4,0
4635,2023-05-19,1012,72,2,10
4636,2022-05-03,21,115,4,0
4637,2023-10-10,999,1,3,0
4638,2023-02-17,457,48,2,15
4639,2022-05-19,1014,25,4,10
4640,2022-08-17,265,24,1,15
4641,2022-10-01,184,47,5,15
4642,2023-03-15,227,84,1,15
4643,2023-07-16,1097,120,2,5
4644,2022-04-28,1174,94,4,5
4645,2023-04-28,1093,69,3,10
4646,2023-01-30,969,67,4,0
4647,2023-04-05,805,32,2,20
4648,2023-11-24,723,17,2,10
4649,2022-03-19,1096,61,2,0
4650,2023-02-16,1002,106,2,10
4651,2022-03-16,875,69,4,30
4652,2022-10-22,84,11,1,0
4653,2022-01-21,740,38,3,0
4654,2022-06-20,223,68,3,20
4655,2022-01-15,793,103,5,0
4656,2022-07-30,733,19,2,0
4657,2023-07-14,405,103,2,5
4658,2022-03-27,1193,110,2,10
4659,2022-05-29,329,113,1,10
4660,2023-12-01,426,87,2,10
4661,2023-01-07,770,17,5,30
4662,2023-04-25,608,13,5,15
4663,2022-05-31,526,91,1,40
4664,2022-05-21,625,1,2,10
4665,2022-03-10,77,2,4,0
4666,2022-09-17,920,82,4,30
4667,2023-06-05,946,100,3,0
4668,2023-09-25,466,109,1,15
4669,2023-01-06,1184,97,4,0
4670,2023-02-23,492,100,3,15
4671,2022-04-11,313,66,5,30
4672,2023-10-23,1185,68,3,5
4673,2023-10-20,308,16,2,0
4674,2022-08-31,1170,4,2,0
4675,2023-05-27,691,57,5,10
4676,2023-07-09,89,73,1,0
4677,2022-04-05,735,113,2,15
4678,2022-08-14,778,85,2,5
4679,2023-06-02,751,23,3,5
4680,2022-08-02,371,116,3,10
4681,2022-03-08,451,117,3,10
4682,2023-01-31,167,2,4,0
4683,2023-09-04,392,67,5,15
4684,2022-01-12,736,87,1,20
4685,2022-08-25,491,26,3,5
4686,2023-02-03,925,111,1,0
4687,2023-02-11,1174,7,3,15
4688,2023-04-25,1067,100,2,0
4689,2023-10-09,945,44,1,0
4690,2022-08-10,29,33,4,10
4691,2022-06-05,1055,113,3,0
4692,2023-10-16,693,64,5,0
4693,2023-03-04,128,36,2,40
4694,2022-06-07,767,4,3,5
4695,2023-02-20,441,118,1,30
4696,2022-11-22,869,23,3,0
4697,2023-01-06,524,25,2,20
4698,2022-12-10,760,105,5,10
4699,2022-09-19,110,90,5,0
4700,2022-10-10,163,92,5,15
4701,2022-08-17,560,92,2,20
4702,2022-10-07,399,85,3,0
4703,2022-10-17,583,74,2,15
4704,2023-11-11,399,27,2,5
4705,2022-02-16,239,51,3,15
4706,2022-08-02,1056,115,4,15
4707,2022-01-24,1147,79,5,0
4708,2022-11-17,110,118,1,0
4709,2022-10-01,300,81,1,10
4710,2023-07-10,1002,103,3,30
4711,2022-11-09,764,99,1,5
4712,2022-12-29,249,69,4,10
4713,2023-10-30,521,80,2,0
4714,2023-01-15,34,23,5,15
4715,2023-11-05,228,103,1,10
4716,2023-04-15,585,112,1,15
4717,2023-11-06,958,9,3,30
4718,2022-04-26,813,33,3,0
4719,2023-08-28,724,35,2,5
4720,2022-02-11,584,104,5,40
4721,2023-01-14,570,50,1,0
4722,2022-07-25,220,24,2,15
4723,2023-04-11,787,88,5,15
4724,2022-10-07,528,114,2,15
4725,2023-10-10,75,24,1,0
4726,2023-09-10,136,19,3,0
4727,2022-04-28,74,39,3,15
4728,2022-08-25,254,61,3,0
4729,2022-11-05,1042,25,4,15
4730,2023-04-01,1022,116,2,10
4731,2023-04-20,1067,95,1,5
4732,2022-04-10,50,102,2,5
4733,2022-09-18,515,25,3,30
4734,2022-11-01,744,27,2,10
4735,2022-12-20,731,32,5,10
4736,2022-10-13,571,11,2,30
4737,2022-11-24,576,69,4,15
4738,2022-04-13,1166,108,4,30
4739,2022-03-04,903,33,3,0
4740,2023-11-18,202,19,1,20
4741,2022-10-09,207,107,5,5
4742,2023-03-17,415,111,1,20
4743,2022-10-20,221,16,1,20
4744,2022-01-07,758,99,5,5
4745,2023-10-01,1105,11,4,5
4746,2022-04-02,763,75,3,15
4747,2022-07-09,563,74,2,0
4748,2023-04-21,369,98,4,15
4749,2023-05-26,896,116,3,0
4750,2023-04-07,204,69,4,30
4751,2022-02-22,1049,87,5,5
4752,2023-05-01,957,55,1,10
4753,2023-10-06,69,25,5,0
4754,2023-05-05,516,93,2,5
4755,2022-12-30,240,104,5,5
4756,2022-04-22,361,77,1,10
4757,2023-02-13,1055,111,4,0
4758,2022-01-07,707,96,3,20
4759,2023-10-30,690,34,2,0
4760,2022-07-16,657,12,4,15
4761,2023-01-02,344,88,3,10
4762,2022-09-07,536,104,1,10
4763,2023-08-18,355,21,5,0
4764,2022-08-28,928,29,4,10
4765,2023-01-15,983,51,3,10
4766,2023-04-16,105,23,3,0
4767,2023-03-31,962,33,5,0
4768,2023-01-01,527,8,4,0
4769,2022-10-17,504,42,4,0
4770,2023-02-07,1109,77,1,0
4771,2022-02-27,931,69,4,0
4772,2023-06-05,709,118,5,15
4773,2022-10-31,235,41,4,5
4774,2022-04-25,1030,74,1,5
4775,2022-07-29,494,63,3,0
4776,2022-02-10,878,14,4,10
4777,2022-06-22,967,88,5,5
4778,2022-08-22,966,62,4,15
4779,2023-08-13,964,75,2,15
4780,2023-09-12,897,46,1,10
4781,2023-02-07,217,67,3,5
4782,2022-02-08,623,93,2,10
4783,2022-04-29,353,53,5,5
4784,2022-12-01,692,112,4,30
4785,2022-12-02,675,52,1,15
4786,2023-06-23,631,94,4,10
4787,2023-09-08,325,113,4,30
4788,2022-03-15,901,101,4,10
4789,2022-07-10,1169,7,4,5
4790,2022-11-20,308,81,1,0
4791,2022-05-27,654,84,2,10
4792,2022-10-11,285,54,5,20
4793,2022-08-01,392,11,2,20
4794,2023-09-27,360,108,1,10
4795,2023-01-29,769,25,5,5
4796,2022-12-05,797,59,3,15
4797,2022-01-22,932,88,2,15
4798,2022-04-15,165,66,1,5
4799,2023-04-11,733,27,1,10
4800,2023-04-04,581,83,1,15
4801,2023-03-08,821,58,5,20
4802,2023-09-11,124,93,4,15
4803,2022-08-09,344,101,3,0
4804,2023-01-14,524,11,5,0
4805,2022-08-10,1076,55,5,20
4806,2022-09-15,129,19,2,20
4807,2023-01-02,1159,92,3,5
4808,2022-12-15,657,39,1,10
4809,2022-08-13,1151,85,5,30
4810,2022-08-24,738,90,3,30
4811,2022-07-02,939,86,2,15
4812,2023-03-20,71,70,4,0
4813,2023-09-15,273,11,3,15
4814,2022-01-06,1027,14,1,0
4815,2022-08-24,22,60,5,20
4816,2022-05-07,166,36,4,0
4817,2022-04-14,875,104,2,15
4818,2023-04-25,498,41,1,10
4819,2022-06-04,434,2,4,15
4820,2022-09-14,758,57,2,10
4821,2022-08-23,234,107,1,0
4822,2023-05-15,837,60,5,15
4823,2022-10-16,663,20,2,5
4824,2023-05-25,725,22,4,5
4825,2023-07-06,376,103,1,40
4826,2023-07-23,730,4,3,10
4827,2022-10-25,303,56,1,15
4828,2023-09-02,405,93,4,10
4829,2022-05-17,708,110,4,15
4830,2023-01-11,917,58,3,15
4831,2022-03-28,21,88,4,15
4832,2023-02-23,257,65,1,40
4833,2022-07-18,399,88,2,10
4834,2023-04-08,51,58,1,15
4835,2023-03-13,447,30,4,15
4836,2022-11-06,827,76,3,5
4837,2023-08-19,595,19,3,10
4838,2022-10-08,818,101,5,30
4839,2022-11-19,636,62,3,0
4840,2022-06-01,1073,104,3,5
4841,2022-10-29,1142,107,4,10
4842,2022-10-05,775,118,2,0
4843,2023-10-13,973,68,2,20
4844,2023-11-19,397,79,4,5
4845,2022-01-08,683,84,3,5
4846,2022-08-23,1051,44,1,20
4847,2023-11-06,711,84,2,5
4848,2023-07-15,1121,118,4,15
4849,2022-10-29,529,119,1,20
4850,2022-02-07,685,61,3,15
4851,2022-05-16,613,21,4,15
4852,2023-02-25,186,10,2,0
4853,2022-08-07,696,30,1,0
4854,2022-12-14,215,24,1,5
4855,2023-06-30,216,48,2,0
4856,2022-03-20,29,55,1,10
4857,2022-09-30,102,104,2,5
4858,2022-06-10,123,52,4,10
4859,2023-11-18,54,104,5,5
4860,2022-11-04,1141,38,3,10
4861,2023-01-09,616,67,4,5
4862,2022-01-09,557,93,3,0
4863,2023-03-20,114,8,3,10
4864,2022-04-23,855,29,2,15
4865,2022-07-24,676,119,5,20
4866,2023-02-09,977,10,3,20
4867,2023-11-29,701,69,3,15
4868,2022-07-16,292,75,4,15
4869,2022-04-25,261,68,5,0
4870,2022-05-01,564,49,5,0
4871,2023-10-15,49,58,3,20
4872,2022-03-06,1030,35,5,0
4873,2022-10-03,379,50,4,5
4874,2022-08-27,224,40,2,0
4875,2022-10-29,1047,120,3,0
4876,2023-01-27,1008,12,1,15
4877,2023-06-06,657,85,3,5
4878,2023-01-04,110,16,3,5
4879,2022-08-21,724,78,2,0
4880,2022-07-14,553,85,1,15
4881,2022-01-12,1196,48,1,15
4882,2023-11-20,1006,91,1,5
4883,2022-06-26,698,100,2,15
4884,2022-08-05,726,1,5,0
4885,2022-01-11,306,65,1,15
4886,2023-03-22,959,22,5,15
4887,2023-09-22,954,15,4,30
4888,2022-06-13,1175,116,2,0
4889,2023-07-05,621,84,5,0
4890,2022-02-22,630,67,1,5
4891,2022-08-06,877,14,1,0
4892,2022-12-26,556,73,5,0
4893,2023-01-20,67,19,5,5
4894,2022-02-25,1180,40,4,5
4895,2022-04-28,835,98,2,30
4896,2022-09-10,206,4,3,0
4897,2022-06-29,786,33,4,40
4898,2023-02-19,155,43,4,20
4899,2022-08-23,1098,37,4,20
4900,2022-03-21,1073,66,1,30
4901,2023-10-09,783,27,5,15
4902,2022-01-22,585,45,2,15
4903,2023-04-22,708,81,1,5
4904,2023-03-16,179,113,4,10
4905,2023-07-24,1072,50,2,30
4906,2022-04-03,1096,117,1,5
4907,2022-07-11,113,95,3,0
4908,2022-04-13,757,63,4,15
4909,2023-01-31,897,105,1,10
4910,2022-01-07,821,6,1,20
4911,2023-10-02,159,116,4,0
4912,2023-07-21,786,95,3,10
4913,2022-08-19,1054,67,5,0
4914,2023-07-28,1121,104,3,30
4915,2022-08-28,251,67,4,0
4916,2022-03-31,1116,97,5,20
4917,2022-08-20,113,116,1,0
4918,2023-04-02,259,59,3,0
4919,2022-08-21,107,13,3,0
4920,2022-12-20,575,21,5,5
4921,2022-11-29,991,64,1,10
4922,2023-03-15,427,37,3,0
4923,2023-01-10,859,80,5,5
4924,2022-10-19,918,85,3,0
4925,2022-12-11,1144,120,1,20
4926,2023-10-26,627,48,1,0
4927,2023-03-04,475,56,2,5
4928,2023-10-19,552,44,5,10
